date,field,soilM_avg,imputed,precip.cm,tair.C,rh.pct,wind_sp.m_per_s,irradiance.w_per_m.2,average_sand,average_silt,average_clay
2011-11-23,AES,0.2383282245166667,0.2383282245166667,0,10.55416667,49.91666667,5.116666667,10.79166667,14.891866378687002,60.79695492725847,24.31117869405452
2011-11-24,AES,0.23457182741666666,0.23457182741666666,0.365,4.579166667,86.54166667,3.633333333,46.20833333,14.891866378687002,60.79695492725847,24.31117869405452
2011-11-25,AES,0.23368594575,0.23368594575,0.091,2.645833333,73.91666667,6.629166667,73.45833333,14.891866378687002,60.79695492725847,24.31117869405452
2011-11-26,AES,0.23437189451666668,0.23437189451666668,0,2.9625,58.95833333,6.325,34.25,14.891866378687002,60.79695492725847,24.31117869405452
2011-11-27,AES,0.23284337415,0.23284337415,0.224,6.3625,53.45833333,5.020833333,33.20833333,14.891866378687002,60.79695492725847,24.31117869405452
2011-11-28,AES,0.23176203438333334,0.23176203438333334,0.029,4.354166667,81.66666667,2.041666667,76.70833333,14.891866378687002,60.79695492725847,24.31117869405452
2011-11-29,AES,0.23147986798333334,0.23147986798333334,0,3.833333333,87.08333333,3.55,30.08333333,14.891866378687002,60.79695492725847,24.31117869405452
2011-11-30,AES,0.23056042848333333,0.23056042848333333,0.073,1.8875,88.83333333,3.383333333,26.41666667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-01,AES,0.229920397,0.229920397,0,0.579166667,88,3.108333333,49.45833333,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-02,AES,0.22925470005,0.22925470005,0,0.208333333,62.375,3.5625,81.79166667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-03,AES,0.22808124243333333,0.22808124243333333,0,-1.670833333,76.16666667,1.983333333,17.91666667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-04,AES,0.22694192963333332,0.22694192963333332,0,-0.295833333,70.79166667,1.8375,68.95833333,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-05,AES,0.22608544981666667,0.22608544981666667,0,-1.025,62.5,3.675,66.75,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-06,AES,0.2247446671,0.2247446671,0,0.675,61.125,3.008333333,78.70833333,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-07,AES,0.22339586163333333,0.22339586163333333,0,-0.116666667,74.83333333,1.5375,51.625,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-08,AES,0.22304663796666666,0.22304663796666666,0,-2.745833333,84.08333333,1.441666667,63.83333333,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-09,AES,0.22150139346666667,0.22150139346666667,0,0.5875,69.08333333,3.0875,76.41666667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-10,AES,0.22053448783333335,0.22053448783333335,0,1.358333333,60.5,3.9375,72.29166667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-11,AES,0.21948332613333332,0.21948332613333332,0,-4.004166667,91.41666667,1.691666667,16.5,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-12,AES,0.21803509633333334,0.21803509633333334,0,-3.7875,91.58333333,1.425,13.79166667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-13,AES,0.21723117371666667,0.21723117371666667,0,-2.454166667,87.54166667,1.866666667,15.08333333,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-14,AES,0.21586813988333334,0.21586813988333334,0,0.204166667,77.41666667,2.575,46.08333333,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-15,AES,0.2145570469,0.2145570469,0.13,-0.629166667,91.83333333,1.5,29.04166667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-16,AES,0.21382933218333333,0.21382933218333333,0,2.825,85.83333333,2.820833333,44.04166667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-17,AES,0.21339732281666665,0.21339732281666665,0,4.4125,68.08333333,4.570833333,73.5,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-18,AES,0.2131603689,0.2131603689,0,1.033333333,82.875,2.983333333,19.41666667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-19,AES,0.21325325571666667,0.21325325571666667,0,-1.108333333,91.45833333,2.4125,38.54166667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-20,AES,0.21323515555,0.21323515555,0,-0.05,84.625,3.845833333,53.625,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-21,AES,0.21253656046666666,0.21253656046666666,0,-2.241666667,80.5,3.129166667,73.25,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-22,AES,0.21235357278333333,0.21235357278333333,0,-2.1875,73.625,3.625,70.66666667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-23,AES,0.21181108525,0.21181108525,0,-0.833333333,54.54166667,3.829166667,50.54166667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-24,AES,0.20906969328333333,0.20906969328333333,0,1.820833333,48.91666667,4.983333333,25.04166667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-25,AES,0.20819260955,0.20819260955,0,3.283333333,47.95833333,6,34,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-26,AES,0.20703529525,0.20703529525,0.023,1.608333333,75.25,3.0125,45.45833333,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-27,AES,0.20658437833333335,0.20658437833333335,0.278,3.154166667,84.95833333,3.616666667,17.66666667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-28,AES,0.20631887128333332,0.20631887128333332,0.928,8.229166667,80.41666667,6.616666667,12.04166667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-29,AES,0.24590465836666667,0.24590465836666667,0.447,6.125,74,6.791666667,42.625,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-30,AES,0.26135405633333336,0.26135405633333336,1.747,4.9125,85.83333333,6.2625,19.29166667,14.891866378687002,60.79695492725847,24.31117869405452
2011-12-31,AES,0.30430817823333334,0.30430817823333334,0,0.75,69.125,4.5375,67.875,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-01,AES,0.29300320651666667,0.29300320651666667,0,2.908333333,66.125,5.920833333,35.75,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-02,AES,0.2880826098666667,0.2880826098666667,0,3.791666667,70.5,4.475,46.83333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-03,AES,0.285315754,0.285315754,0,5.25,73,2.8625,70.5,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-04,AES,0.2832867468,0.2832867468,0,7.129166667,54.66666667,4.875,61.91666667,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-05,AES,0.28307147304999997,0.28307147304999997,0.023,5.45,68.70833333,6.091666667,69.125,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-06,AES,0.2834970135166667,0.2834970135166667,0,0.529166667,78.83333333,2.25,50.95833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-07,AES,0.28202375316666667,0.28202375316666667,0,0.741666667,81.75,2.758333333,46.95833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-08,AES,0.2808100524,0.2808100524,0,2.975,76.125,4.458333333,57.91666667,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-09,AES,0.27972727421666665,0.27972727421666665,0,4.466666667,65.625,4.170833333,65.625,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-10,AES,0.2790077447666667,0.2790077447666667,0.419,0.125,81.25,4.0875,31.125,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-11,AES,0.27976422916666666,0.27976422916666666,0,-4.545833333,76.33333333,2.170833333,80.83333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-12,AES,0.27832520205,0.27832520205,0,-3.825,78.08333333,2.75,80.58333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-13,AES,0.27666884175,0.27666884175,0,-0.170833333,65.04166667,4,78.33333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-14,AES,0.2748946587166667,0.2748946587166667,0.1,2.370833333,55.70833333,4.6625,34.04166667,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-15,AES,0.27303513668333335,0.27303513668333335,0.23,-3.579166667,76.625,2.754166667,43.16666667,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-16,AES,0.27175416871666663,0.27175416871666663,0.473,-3.875,75.375,4.7375,74.5,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-17,AES,0.27037446483333333,0.27037446483333333,0.294,-1.545833333,74.625,6.45,36.08333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-18,AES,0.26902647961666665,0.26902647961666665,1.251,-2.7,90.83333333,3.391666667,43.875,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-19,AES,0.26842209863333333,0.26842209863333333,1.938,-1.016666667,92.91666667,2.4875,37.08333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-20,AES,0.26701337301666667,0.26701337301666667,0.258,1.3625,85.66666667,5.045833333,59.45833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-21,AES,0.28050923245000003,0.28050923245000003,0.193,3.291666667,75.20833333,8.2625,72.95833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-22,AES,0.3074025147166667,0.3074025147166667,0.062,0.404166667,70.875,5.791666667,64.95833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-23,AES,0.2998007754,0.2998007754,0.1,-0.225,85.5,2.129166667,95.95833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-24,AES,0.3003327003833333,0.3003327003833333,0.1,0.35,77,7.083333333,53.20833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-25,AES,0.31408012515,0.31408012515,0.034,5.241666667,77.08333333,7.191666667,88.5,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-26,AES,0.32465503748333335,0.32465503748333335,0.378,2.391666667,74.08333333,6.5,74.75,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-27,AES,0.32536142366666665,0.32536142366666665,0,-2.333333333,76.91666667,2.320833333,100.9166667,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-28,AES,0.316073392,0.316073392,0,0.133333333,65.08333333,4.0125,40.75,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-29,AES,0.3111379375666667,0.3111379375666667,0.378,4.491666667,61,4.3125,30.125,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-30,AES,0.34617497635,0.34617497635,0.891,4.029166667,87.95833333,5.716666667,85.875,14.891866378687002,60.79695492725847,24.31117869405452
2012-01-31,AES,0.3377583036833333,0.3377583036833333,0,3.225,75.125,3.2375,72.20833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-01,AES,0.33027866598333333,0.33027866598333333,0.488,2.779166667,82.04166667,5.391666667,20.04166667,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-02,AES,0.33598155045,0.33598155045,0,1.745833333,81.04166667,2.075,114.5416667,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-03,AES,0.3321062161,0.3321062161,0,1.325,82,3.3625,112.375,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-04,AES,0.32810521955,0.32810521955,0,2.966666667,75.95833333,4.0625,119.3333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-05,AES,0.3250437619,0.3250437619,0,2.779166667,77.125,2.779166667,120.8333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-06,AES,0.3225871430333333,0.3225871430333333,0,2.954166667,83.75,3.333333333,122.125,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-07,AES,0.32087327591666664,0.32087327591666664,0,3.691666667,74.95833333,4.066666667,105.8333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-08,AES,0.31869028238333336,0.31869028238333336,0,3.166666667,89.83333333,1.708333333,47.16666667,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-09,AES,0.31688997096666666,0.31688997096666666,0.046,4.475,94,2.6,26.58333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-10,AES,0.31608786005,0.31608786005,0.018,5.633333333,95.45833333,2.979166667,62,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-11,AES,0.31534828633333334,0.31534828633333334,0.675,2.8,98.875,2.791666667,24.45833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-12,AES,0.32773370313333333,0.32773370313333333,0.018,3.191666667,75.91666667,2.1875,55.25,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-13,AES,0.32696741785,0.32696741785,0,1.941666667,89,3.0375,36.20833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-14,AES,0.32590397565,0.32590397565,0.03,1.808333333,85,2.529166667,41.83333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-15,AES,0.3248784799,0.3248784799,0,0.466666667,84.875,3.370833333,59.66666667,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-16,AES,0.32394602953333335,0.32394602953333335,0,0.533333333,78,4.125,48.70833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-17,AES,0.32209506796666665,0.32209506796666665,0.062,4.325,78.04166667,3.9375,104.0833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-18,AES,0.3213178305666667,0.3213178305666667,0.173,3.045833333,72.08333333,7.104166667,97.33333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-19,AES,0.32292847809999997,0.32292847809999997,0.04,1.316666667,76.95833333,5.9375,120.9166667,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-20,AES,0.3225765888166667,0.3225765888166667,0.323,0.891666667,88.04166667,2.470833333,58.33333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-21,AES,0.32136129025,0.32136129025,0.583,6.070833333,88.08333333,7.108333333,37.66666667,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-22,AES,0.33343628788333335,0.33343628788333335,0.063,6.291666667,67.95833333,11.06666667,85.91666667,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-23,AES,0.33260174775,0.33260174775,0,1.175,71.95833333,5.991666667,132.9166667,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-24,AES,0.33093985681666666,0.33093985681666666,0,3.945833333,66.04166667,4.008333333,96.75,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-25,AES,0.3278789564,0.3278789564,0.439,1.008333333,77,13.0875,76.875,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-26,AES,0.32836596053333333,0.32836596053333333,0.294,-1.379166667,79.08333333,4.820833333,81.20833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-27,AES,0.32625039115,0.32625039115,0.029,-3.479166667,86.875,1.879166667,141.7083333,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-28,AES,0.32530802729999997,0.32530802729999997,0,-0.820833333,76.04166667,3.5375,143.5416667,14.891866378687002,60.79695492725847,24.31117869405452
2012-02-29,AES,0.32466504976666666,0.32466504976666666,0.063,1.720833333,68.95833333,4.6875,109.3333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-01,AES,0.3234608945833333,0.3234608945833333,0.177,1.475,73.08333333,6.15,140.0416667,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-02,AES,0.32271845146666667,0.32271845146666667,0,-0.104166667,74.04166667,4.6625,106.7083333,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-03,AES,0.3217922107,0.3217922107,0,1.416666667,75.08333333,6.325,45.20833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-04,AES,0.321626746,0.321626746,0,5.991666667,64.95833333,8.670833333,161.25,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-05,AES,0.3220284302,0.3220284302,0,8.1125,66.08333333,3.804166667,55.79166667,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-06,AES,0.32249735805,0.32249735805,0.451,5.454166667,65.04166667,6.3375,167.75,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-07,AES,0.32283353625,0.32283353625,0,-1.233333333,64.04166667,5.283333333,180.7916667,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-08,AES,0.3219539741333333,0.3219539741333333,0,0.379166667,55.95833333,2.841666667,177.6666667,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-09,AES,0.32119884363333334,0.32119884363333334,0,6.466666667,43.04166667,3.9875,191.5416667,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-10,AES,0.32149191493333334,0.32149191493333334,0,11.1375,53.95833333,2.666666667,164.2916667,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-11,AES,0.3218973671,0.3218973671,0,8.516666667,73.875,3.1375,64.375,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-12,AES,0.32209519076666665,0.32209519076666665,0.394,3.616666667,74.04166667,5.570833333,59.41666667,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-13,AES,0.3216373043833333,0.3216373043833333,0.254,3.729166667,71.95833333,4.795833333,79.33333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-14,AES,0.32323944181666664,0.32323944181666664,0.023,2.841666667,81.08333333,8.1625,124.8333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-15,AES,0.32316855533333333,0.32316855533333333,0.131,5.958333333,82.91666667,3.3625,31.75,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-16,AES,0.33580305996666665,0.33580305996666665,0.112,5.508333333,76.04166667,5.016666667,131.4166667,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-17,AES,0.34538950125,0.34538950125,0.188,4.875,70,4.116666667,109.3333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-18,AES,0.34265989053333334,0.34265989053333334,0,1.654166667,76.91666667,4.191666667,91.95833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-19,AES,0.33957523058333333,0.33957523058333333,0,0.779166667,58.04166667,6.675,206.375,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-20,AES,0.3369607572,0.3369607572,1.286,2.7375,78,6.529166667,30.25,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-21,AES,0.34207322213333335,0.34207322213333335,1.529,0.675,96.16666667,2.570833333,141.3333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-22,AES,0.36084171218333333,0.36084171218333333,0.356,1.654166667,84.125,4.7875,188.0833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-23,AES,0.36830154275,0.36830154275,0,2.5625,82.04166667,1.483333333,95.33333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-24,AES,0.36148919063333335,0.36148919063333335,0.057,5.970833333,80,2.579166667,156.2916667,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-25,AES,0.3561464300666667,0.3561464300666667,0.076,6.666666667,83,2.370833333,178,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-26,AES,0.3509749215333333,0.3509749215333333,3.521,5.354166667,76.95833333,5.5,95.875,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-27,AES,0.36672108005,0.36672108005,0.056,6.9,76.08333333,2.708333333,133.2916667,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-28,AES,0.36008287131666666,0.36008287131666666,0.653,7.2625,75,3.429166667,137.75,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-29,AES,0.36028907325,0.36028907325,0.019,7.591666667,79.875,3.054166667,66.95833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-30,AES,0.36687466231666666,0.36687466231666666,0.412,6.629166667,86.95833333,4.7875,57.04166667,14.891866378687002,60.79695492725847,24.31117869405452
2012-03-31,AES,0.38172666625,0.38172666625,0.168,6.216666667,86.91666667,3.316666667,152.4583333,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-01,AES,0.3723090743,0.3723090743,0.038,3.945833333,72.04166667,6.875,119.8333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-02,AES,0.3688246444166667,0.3688246444166667,0,5.483333333,62.04166667,3.0375,198.2083333,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-03,AES,0.36257295935,0.36257295935,0,9.129166667,56,5.091666667,181.0416667,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-04,AES,0.3579192478,0.3579192478,0.28,1.375,86,4.816666667,140.0416667,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-05,AES,0.35980002475,0.35980002475,0,1.770833333,83.04166667,2.466666667,181,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-06,AES,0.35894252693333334,0.35894252693333334,0.15,1.516666667,82,3.091666667,113.7083333,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-07,AES,0.36175862235,0.36175862235,0,5.258333333,65,2.104166667,262.5416667,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-08,AES,0.35775903093333333,0.35775903093333333,0,10.25,49.95833333,4.4,213.5416667,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-09,AES,0.3554599165,0.3554599165,0,12.50416667,53.91666667,2.291666667,203.0416667,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-10,AES,0.35417565075,0.35417565075,0,14.5875,52,3.395833333,191.375,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-11,AES,0.3536937835833333,0.3536937835833333,0.187,10.15,71.95833333,4.975,222.875,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-12,AES,0.3524922516333333,0.3524922516333333,0.019,7.741666667,74.95833333,3.595833333,197.5416667,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-13,AES,0.35168437346666664,0.35168437346666664,0,9.258333333,70.16666667,1.85,231.2083333,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-14,AES,0.35060689305000003,0.35060689305000003,0,9.195833333,61,4.404166667,262.7083333,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-15,AES,0.34916009195,0.34916009195,0,8.504166667,56,4.1875,187.25,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-16,AES,0.34820448588333336,0.34820448588333336,0.467,7.7375,75,3.9,66.25,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-17,AES,0.3467210202,0.3467210202,0.056,6.929166667,70.91666667,3.920833333,224.3333333,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-18,AES,0.34592557448333333,0.34592557448333333,0.187,7.820833333,81.95833333,2.758333333,174.6666667,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-19,AES,0.34614975135,0.34614975135,0.223,8.825,70.95833333,1.8875,210.0833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-20,AES,0.3455919093,0.3455919093,0,12.02083333,78.91666667,4.45,107.5416667,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-21,AES,0.34668805775,0.34668805775,0,14.74583333,69,1.841666667,282.625,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-22,AES,0.34760704035,0.34760704035,0.112,19.05416667,62,3.075,291.0416667,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-23,AES,0.34853057553333333,0.34853057553333333,0.782,19.725,69.875,2.529166667,279.9166667,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-24,AES,0.35038979303333334,0.35038979303333334,0.019,16.74583333,73,5.116666667,259.2916667,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-25,AES,0.35358010526666667,0.35358010526666667,0.075,15.4875,71.95833333,2.595833333,225.375,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-26,AES,0.35278135466666666,0.35278135466666666,3.429,9.141666667,87.08333333,6.858333333,49.16666667,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-27,AES,0.36287948221666666,0.36287948221666666,0.019,6.091666667,70.95833333,6.5875,200.0833333,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-28,AES,0.36049736611666666,0.36049736611666666,0,8.608333333,69.08333333,2.379166667,209.4166667,14.891866378687002,60.79695492725847,24.31117869405452
2012-04-29,AES,0.3572828837,0.3572828837,0,11.54583333,68,1.383333333,243.6666667,14.891866378687002,60.79695492725847,24.31117869405452
